Price,Close,High,Low,Open,Volume
Ticker,GE=F,GE=F,GE=F,GE=F,GE=F
Date,,,,,
2010-11-14,99.6875,99.71749877929688,99.66999816894531,99.7125015258789,887708
2010-11-21,99.61750030517578,99.69249725341797,99.59249877929688,99.6875,1242380
2010-11-28,99.67250061035156,99.67749786376953,99.6050033569336,99.625,1470678
2010-12-05,99.69499969482422,99.69750213623047,99.67500305175781,99.67749786376953,655110
2010-12-12,99.6624984741211,99.69840240478516,99.63749694824219,99.69840240478516,89326
2010-12-19,99.67250061035156,99.68000030517578,99.65249633789062,99.6624984741211,20873
2010-12-26,99.69000244140625,99.69000244140625,99.66999816894531,99.66999816894531,16037
2011-01-02,99.69000244140625,99.69249725341797,99.68250274658203,99.6875,44472
2011-01-09,99.69499969482422,99.69750213623047,99.69000244140625,99.69000244140625,46196
2011-01-16,99.68250274658203,99.68499755859375,99.66500091552734,99.66999816894531,35708
2011-01-23,99.68499755859375,99.69000244140625,99.67749786376953,99.68000030517578,43229
2011-01-30,99.68499755859375,99.69000244140625,99.67250061035156,99.68000030517578,33037
2011-02-06,99.68499755859375,99.6875,99.68250274658203,99.68250274658203,33787
2011-02-13,99.6675033569336,99.69000244140625,99.66000366210938,99.6875,876713
2011-02-20,99.68000030517578,99.68499755859375,99.66000366210938,99.6675033569336,576859
2011-02-27,99.6875,99.69000244140625,99.68000030517578,99.68000030517578,643974
2011-03-06,99.6875,99.69249725341797,99.68499755859375,99.69000244140625,447560
2011-03-13,99.67250061035156,99.68000030517578,99.65249633789062,99.68000030517578,62051
2011-03-20,99.67749786376953,99.68250274658203,99.67250061035156,99.67500305175781,18011
2011-03-27,99.70249938964844,99.7074966430664,99.67749786376953,99.67749786376953,45976
2011-04-03,99.7300033569336,99.7300033569336,99.70249938964844,99.7074966430664,41682
2011-04-10,99.7249984741211,99.73249816894531,99.72250366210938,99.72750091552734,34525
2011-04-17,99.71749877929688,99.7300033569336,99.68499755859375,99.7249984741211,24942
2011-04-24,99.72250366210938,99.7300033569336,99.71499633789062,99.71749877929688,16465
2011-05-01,99.73750305175781,99.74500274658203,99.72250366210938,99.7249984741211,17496
2011-05-08,99.74250030517578,99.74250030517578,99.73500061035156,99.73500061035156,16992
2011-05-15,99.72750091552734,99.74250030517578,99.71749877929688,99.74250030517578,838331
2011-05-22,99.7300033569336,99.73999786376953,99.71749877929688,99.7249984741211,694541
2011-05-29,99.73999786376953,99.74250030517578,99.7300033569336,99.7300033569336,475099
2011-06-05,99.75,99.75250244140625,99.73999786376953,99.74250030517578,678427
2011-06-12,99.7125015258789,99.75250244140625,99.66000366210938,99.75,179739
2011-06-19,99.70249938964844,99.73500061035156,99.69249725341797,99.70999908447266,135035
2011-06-26,99.74250030517578,99.74500274658203,99.69499969482422,99.69499969482422,71620
2011-07-03,99.74500274658203,99.74749755859375,99.73750305175781,99.73999786376953,49330
2011-07-10,99.74500274658203,99.75,99.72750091552734,99.74500274658203,84221
2011-07-17,99.71749877929688,99.75,99.66999816894531,99.75,52601
2011-07-24,99.70500183105469,99.72000122070312,99.69499969482422,99.70500183105469,79559
2011-07-31,99.7125015258789,99.72750091552734,99.67500305175781,99.70999908447266,75813
2011-08-07,99.70249938964844,99.7125015258789,99.65499877929688,99.69999694824219,71204
2011-08-14,99.59249877929688,99.70500183105469,99.56999969482422,99.70249938964844,1059287
2011-08-21,99.62750244140625,99.63999938964844,99.56999969482422,99.58999633789062,1131426
2011-08-28,99.62000274658203,99.64250183105469,99.60749816894531,99.62999725341797,723149
2011-09-04,99.62249755859375,99.64749908447266,99.6050033569336,99.61750030517578,822821
2011-09-11,99.64749908447266,99.65750122070312,99.61000061035156,99.625,786423
2011-09-18,99.58999633789062,99.6500015258789,99.56749725341797,99.64749908447266,114364
2011-09-25,99.58999633789062,99.60749816894531,99.5824966430664,99.5875015258789,53393
2011-10-02,99.5824966430664,99.59750366210938,99.56749725341797,99.58499908447266,50134
2011-10-09,99.58999633789062,99.59249877929688,99.5824966430664,99.5824966430664,20133
2011-10-16,99.52749633789062,99.59249877929688,99.52249908447266,99.59249877929688,39443
2011-10-23,99.54750061035156,99.55000305175781,99.51000213623047,99.52749633789062,33372
2011-10-30,99.5425033569336,99.55750274658203,99.53500366210938,99.54000091552734,33478
2011-11-06,99.53500366210938,99.54499816894531,99.52999877929688,99.5425033569336,27644
2011-11-13,99.33999633789062,99.54000091552734,99.30000305175781,99.54000091552734,1457005
2011-11-20,99.36750030517578,99.38249969482422,99.31999969482422,99.33999633789062,740101
2011-11-27,99.45500183105469,99.55500030517578,99.36750030517578,99.37249755859375,1312405
2011-12-04,99.44750213623047,99.46499633789062,99.43000030517578,99.4574966430664,679447
2011-12-11,99.43000030517578,99.44999694824219,99.41999816894531,99.44499969482422,684375
2011-12-18,99.375,99.43499755859375,99.36000061035156,99.43000030517578,47963
2011-12-25,99.41000366210938,99.41500091552734,99.37999725341797,99.37999725341797,32472
2012-01-01,99.42749786376953,99.43250274658203,99.40750122070312,99.41000366210938,54806
2012-01-08,99.4375,99.44750213623047,99.42749786376953,99.43000030517578,54678
2012-01-15,99.4749984741211,99.50499725341797,99.4625015258789,99.50499725341797,65887
2012-01-22,99.4800033569336,99.49250030517578,99.4625015258789,99.4749984741211,60341
2012-01-29,99.50499725341797,99.51750183105469,99.4749984741211,99.47750091552734,40392
2012-02-05,99.49749755859375,99.51000213623047,99.49500274658203,99.50499725341797,23822
2012-02-12,99.52999877929688,99.5625,99.49500274658203,99.49749755859375,926267
2012-02-19,99.51499938964844,99.5374984741211,99.51249694824219,99.52999877929688,448736
2012-02-26,99.55500030517578,99.55999755859375,99.51249694824219,99.51499938964844,728462
2012-03-04,99.53250122070312,99.55750274658203,99.52749633789062,99.55750274658203,502797
2012-03-11,99.5250015258789,99.53500366210938,99.5199966430664,99.53250122070312,569486
2012-03-18,99.53250122070312,99.54000091552734,99.51499938964844,99.5250015258789,50140
2012-03-25,99.54499816894531,99.55500030517578,99.52999877929688,99.53250122070312,31685
2012-04-01,99.52749633789062,99.5425033569336,99.5199966430664,99.5425033569336,24855
2012-04-08,99.53250122070312,99.5374984741211,99.5250015258789,99.52999877929688,22890
2012-04-15,99.52999877929688,99.5374984741211,99.5250015258789,99.5343017578125,27364
2012-04-22,99.53500366210938,99.5374984741211,99.5250015258789,99.52749633789062,8306
2012-04-29,99.53500366210938,99.5374984741211,99.53250122070312,99.53250122070312,10463
2012-05-06,99.52999877929688,99.5374984741211,99.52749633789062,99.53500366210938,16566
2012-05-13,99.5,99.53410339355469,99.48249816894531,99.53250122070312,1051278
