Date,OPEN,HIGH,LOW,CLOSE
2015-06-12,63.06,66.36,62.47,63.78
2015-06-19,63.62,65.47,62.24,62.75
2015-06-26,62.57,65.05,62.1,63.05
2015-07-03,62.85,63.83,60.12,60.55
2015-07-10,60.0,60.0,55.1,58.72
2015-07-17,58.35,58.83,56.4,57.01
2015-07-24,57.12,57.44,54.3,54.56
2015-07-31,54.45,54.89,51.63,51.85
2015-08-07,51.55,52.01,48.42,48.49
2015-08-14,48.43,51.1,48.24,49.0
2015-08-21,48.76,49.44,45.07,45.43
2015-08-28,45.35,50.98,42.23,49.93
2015-09-04,50.05,54.32,47.74,49.29
2015-09-11,49.27,50.04,46.76,48.18
2015-09-18,48.08,50.34,45.98,47.78
2015-09-25,47.64,50.25,47.4,48.34
2015-10-02,48.34,49.84,46.93,48.22
2015-10-09,48.08,54.05,47.84,52.43
2015-10-16,52.64,53.31,48.21,50.5
2015-10-23,50.38,50.68,47.45,48.08
2015-10-30,48.0,50.0,46.41,49.5
2015-11-06,49.5,50.91,47.27,47.66
2015-11-13,47.46,48.41,43.57,43.6
2015-11-20,44.7,45.5,43.15,44.48
2015-11-27,44.46,46.5,43.57,44.87
2015-12-04,44.86,45.75,42.43,43.22
2015-12-11,43.26,43.26,37.36,37.98
2015-12-18,37.85,39.41,36.33,36.55
2015-12-25,36.55,38.1,35.98,37.93
2016-01-01,37.84,37.98,36.1,37.6
2016-01-08,37.85,38.99,32.16,33.26
2016-01-15,33.34,33.38,28.82,29.11
2016-01-22,28.73,32.3,27.1,32.08
2016-01-29,32.1,35.84,29.27,34.73
2016-02-05,35.85,36.25,32.23,34.13
2016-02-12,33.99,34.68,29.92,32.65
2016-02-19,32.77,35.73,31.82,33.12
2016-02-26,33.25,37.0,32.37,35.13
2016-03-04,35.1,38.95,34.83,38.93
2016-03-11,38.88,41.48,38.87,40.38
2016-03-18,40.25,42.54,38.32,41.46
2016-03-25,41.31,42.08,39.22,40.45
2016-04-01,40.58,41.0,38.55,38.75
2016-04-08,38.69,42.01,37.27,41.89
2016-04-15,42.0,44.94,41.41,42.85
2016-04-22,41.8,46.18,40.1,45.16
2016-04-29,45.13,48.5,44.26,48.14
2016-05-06,47.37,47.4,44.19,45.28
2016-05-13,45.75,48.19,43.33,47.85
2016-05-20,47.8,49.85,47.38,48.74
2016-05-27,48.72,50.51,47.58,49.46
2016-06-03,49.43,50.33,48.65,49.84
2016-06-10,49.83,52.86,49.72,50.48
2016-06-17,50.42,50.79,46.94,49.25
2016-06-24,49.42,51.24,47.54,48.41
2016-07-01,48.43,50.74,46.69,50.55
2016-07-08,50.6,50.75,46.15,46.44
2016-07-15,46.49,48.57,45.9,48.09
2016-07-22,47.92,47.95,45.17,45.74
2016-07-29,45.7,45.87,41.8,42.49
2016-08-05,43.11,44.49,41.51,44.42
2016-08-12,44.34,47.25,43.46,47.08
2016-08-19,47.14,51.22,46.84,50.79
2016-08-26,50.7,50.76,48.48,49.57
2016-09-02,49.54,49.76,45.32,46.68
2016-09-09,46.7,50.14,46.29,47.88
2016-09-16,47.81,48.63,45.48,46.05
2016-09-23,46.01,48.26,45.09,46.07
2016-09-30,46.05,49.81,45.63,49.05
2016-10-07,50.02,52.84,49.74,51.69
2016-10-14,51.63,53.73,50.92,52.0
2016-10-21,51.93,53.14,51.12,51.92
2016-10-28,51.89,52.01,49.31,49.6
2016-11-04,49.41,49.72,45.08,45.6
2016-11-11,45.7,46.95,44.19,44.52
2016-11-18,44.54,47.62,43.57,46.89
2016-11-25,46.92,49.96,46.85,47.12
2016-12-02,46.71,54.53,45.92,54.49
2016-12-09,54.4,55.33,52.81,54.36
2016-12-16,55.88,57.89,53.15,55.33
2016-12-23,55.4,55.92,54.05,55.08
2016-12-30,55.18,57.2,55.04,56.75
2017-01-06,56.82,58.37,55.3,56.75
2017-01-13,56.81,57.0,53.58,55.59
2017-01-20,55.64,56.95,53.77,55.49
2017-01-27,55.7,56.55,54.65,55.46
2017-02-03,55.47,57.45,54.9,56.72
2017-02-10,56.85,57.13,54.44,56.61
2017-02-17,56.68,56.81,55.1,55.72
2017-02-24,55.9,57.31,55.64,56.04
2017-03-03,55.96,57.05,55.03,55.71
2017-03-10,55.8,56.65,51.14,51.27
2017-03-17,51.49,52.65,50.25,51.67
2017-03-24,51.8,52.22,49.71,50.97
2017-03-31,51.03,53.45,50.03,52.74
2017-04-07,53.62,56.08,52.73,55.26
2017-04-14,55.19,56.65,55.19,55.64
2017-04-21,55.55,55.98,51.57,52.05
2017-04-28,52.11,52.57,50.45,51.71
2017-05-05,51.88,52.16,46.64,49.47
2017-05-12,49.27,51.16,48.39,50.91
2017-05-19,50.89,53.82,50.74,53.8
2017-05-26,53.85,54.67,50.71,52.23
2017-06-02,52.24,52.61,48.95,49.95
2017-06-09,49.87,50.74,47.4,48.3
2017-06-16,48.06,49.15,46.7,47.29
2017-06-23,47.21,47.76,44.35,45.61
2017-06-30,45.63,48.12,45.04,47.9
2017-07-07,48.95,49.9,46.28,46.88
